title,soldprice,solddate,link
New ListingZion Williamson NBA Hoops Premium Stock Base Rookie Card,19.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-NBA-Hoops-Premium-Stock-Base-Rookie-Card/154340068789?hash=item23ef628db5:g:ngYAAOSwEaxgMpjR
 Zion Williamson 2019-20 Panini Chronicles Threads - Pelicans Rookie Card MINT,7.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-Panini-Chronicles-Threads-Pelicans-Rookie-Card-MINT/353388326419?hash=item524795ee13:g:e1cAAOSwmU5fwo5m
ZION WILLIAMSON $60++ MINT PELICANS GLOSSY ROOKIE #699 RC 2019-20 ROOKIE & STARS,5.6,"Sold  Feb 21, 2021",https://www.ebay.com/itm/ZION-WILLIAMSON-60-MINT-PELICANS-GLOSSY-ROOKIE-699-RC-2019-20-ROOKIE-STARS/353388326388?hash=item524795edf4:g:w2EAAOSw0GJfwoxL
Zion Williamson Panini 2019-2020 Chronicles RC Rookie Card Pelicans #120,6.15,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-Panini-2019-2020-Chronicles-RC-Rookie-Card-Pelicans-120/353388326401?hash=item524795ee01:g:n8kAAOSwhSNfwo2g
2019-20 Optic ZION WILLIAMSON #158 Rated Rookie RC PSA 10 GEM MINT Pelicans,299.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Optic-ZION-WILLIAMSON-158-Rated-Rookie-RC-PSA-10-GEM-MINT-Pelicans/203276257478?hash=item2f543588c6:g:n9gAAOSw~kRgJXyU
2019-20 Panini Chronicles Illusions Zion Williamson RC #151 Rookie Pelicans,11.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Chronicles-Illusions-Zion-Williamson-RC-151-Rookie-Pelicans/154320608250?hash=item23ee399bfa:g:M5UAAOSwymhgHg~-
New Listing2019-20 Panini Prizm ZION WILLIAMSON Base BGS 8.5 #248 Pelicans Rookie RC,165.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-Prizm-ZION-WILLIAMSON-Base-BGS-8-5-248-Pelicans-Rookie-RC/333897213626?hash=item4dbdd326ba:g:6QoAAOSw7kdgMqEu
2019-20 Zion Williamson Panini Court Kings Mount Zion Rookie PSA 9 Low POP 10,850.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Zion-Williamson-Panini-Court-Kings-Mount-Zion-Rookie-PSA-9-Low-POP-10/324408799686?hash=item4b884571c6:g:~0kAAOSwhsVfzt2V
2019-20 Donruss Optic Zion Williamson Rated Rookie Base Pelicans 2 cards total,66.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Donruss-Optic-Zion-Williamson-Rated-Rookie-Base-Pelicans-2-cards-total/164703933615?hash=item26591e94af:g:rBoAAOSwUuRgKbCa
2019-20 Panini NBA Hoops Zion Williamson Tribute RC #296 Pelicans Rookie,18.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Panini-NBA-Hoops-Zion-Williamson-Tribute-RC-296-Pelicans-Rookie/164709629412?hash=item2659757de4:g:ZJQAAOSwzu9gLdC-
