title,soldprice,solddate,link
Nba Hoops Premium Stock Tribute Rookie Set Ja Morant Zion Williamson ,20.75,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Nba-Hoops-Premium-Stock-Tribute-Rookie-Set-Ja-Morant-Zion-Williamson/402695736936?hash=item5dc2894e68:g:HEkAAOSwWtFgFDXF
New Listing2019-20 Zion Williamson #158 Panini Donruss Optic Rated Rookie PSA 9 BUY THE DIP,79.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Zion-Williamson-158-Panini-Donruss-Optic-Rated-Rookie-PSA-9-BUY-THE-DIP/254875223817?hash=item3b57bf4709:g:NjkAAOSwUuRgMj0e
Zion Williamson 2019-20 Donruss Rated Rookie #201 RC SGC 9 Mint (Comp PSA BGS),44.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-Donruss-Rated-Rookie-201-RC-SGC-9-Mint-Comp-PSA-BGS/233843293679?hash=item3672257def:g:WkMAAOSwT5Zf73Iu
2019-20 Donruss Optic My House Zion Williamson #15 Rookie RC Pelicans Base 📈,14.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Donruss-Optic-My-House-Zion-Williamson-15-Rookie-RC-Pelicans-Base/174607312772?hash=item28a7682784:g:cmwAAOSwWfZgC0YH
New Listing2019 Panini Hoops Zion Williamson #258 Rookie Card PSA 9 - Pelicans,44.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-Panini-Hoops-Zion-Williamson-258-Rookie-Card-PSA-9-Pelicans/274692045269?hash=item3ff4ebf9d5:g:LUAAAOSwfz9gMqgI
ZION WILLIAMSON RC 2019-20 Panini Donruss Clearly ROOKIE SPECIAL ZW - PELICANS,374.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/ZION-WILLIAMSON-RC-2019-20-Panini-Donruss-Clearly-ROOKIE-SPECIAL-ZW-PELICANS/353269391655?hash=item52407f2127:g:tvUAAOSw1QxfqNp-
2019-20 Donruss Optic Zion Williamson My House Base Rookie RC Pelicans,12.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Donruss-Optic-Zion-Williamson-My-House-Base-Rookie-RC-Pelicans/133666918438?hash=item1f1f2b5026:g:oQAAAOSwkHJf0SCU
2019-20 Chronicles Prestige Zion Williamson Rookie Card RC Pelicans,6.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2019-20-Chronicles-Prestige-Zion-Williamson-Rookie-Card-RC-Pelicans/133621881315?hash=item1f1c7c19e3:g:08kAAOSwuCtf61ma
Rookie Zion Williamson Panini Donruss Rated Rookie #201 Auto/ Read Description,46.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Rookie-Zion-Williamson-Panini-Donruss-Rated-Rookie-201-Auto-Read-Description/124574023847?hash=item1d0130c0a7:g:WXkAAOSwn6FgKYsO
Zion Williamson 2019-20 NBA Hoops Premium Stock #296 Rookie Tribute base HOT🔥📈,6.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Zion-Williamson-2019-20-NBA-Hoops-Premium-Stock-296-Rookie-Tribute-base-HOT/224354696770?hash=item343c94fe42:g:FXQAAOSwLQtgLCzd
