title,soldprice,solddate,link
New Orleans Saints : 2020 Optic NFL Football 2 Hobby Box Break 2/21 @11pm EST,32.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/New-Orleans-Saints-2020-Optic-NFL-Football-2-Hobby-Box-Break-2-21-11pm-EST/114685260960?hash=item1ab3c634a0:g:yKkAAOSw4nNgKdcr
"2015 Rookie & Stars Star Studded Die Cut, Drew Brees #SS13 New Orleans Saints ",1.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2015-Rookie-Stars-Star-Studded-Die-Cut-Drew-Brees-SS13-New-Orleans-Saints/264464841291?hash=item3d93553a4b:g:rEUAAOSw0GpdfESW
(4) DREW BREES 2006 TOPPS CHROME 1st SAINTS ROOKIE RC LOT #155 HOT!,49.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/4-DREW-BREES-2006-TOPPS-CHROME-1st-SAINTS-ROOKIE-RC-LOT-155-HOT/224208756786?hash=item3433e22032:g:EsAAAOSwZ3FfleUb
New Orleans Saints 2020 Football 4 Box Break Playbook Hobby // Donruss & MORE,20.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/New-Orleans-Saints-2020-Football-4-Box-Break-Playbook-Hobby-Donruss-MORE/393135903618?hash=item5b88b9d382:g:~rwAAOSwzUpgLG3x
Drew Brees 2001 Rookies and Stars Football Rookie #189 NrMt,42.77,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Drew-Brees-2001-Rookies-and-Stars-Football-Rookie-189-NrMt/254868303412?hash=item3b5755ae34:g:bQoAAOSwvd1gKZ8t
Drew Brees Rookie Card- Press Pass Breakout 2001,10.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Drew-Brees-Rookie-Card-Press-Pass-Breakout-2001/274686456985?hash=item3ff496b499:g:KpUAAOSwJ1ZgLIDT
NEW ORLEANS SAINTS 2020 NFL Prizm Blaster 5x Box Live Break,7.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/NEW-ORLEANS-SAINTS-2020-NFL-Prizm-Blaster-5x-Box-Live-Break/363291759036?hash=item5495e051bc:g:fpkAAOSwoWBgJ3rm
2009 Rookies & Stars Longevity GOLD #61 Drew Brees RARE #'d /75 Saints,0.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2009-Rookies-Stars-Longevity-GOLD-61-Drew-Brees-RARE-d-75-Saints/154332000089?hash=item23eee76f59:g:jj4AAOSwC~pgKdso
Drew Brees 2014 Score 2001 Rookie Insert SP # 3,22.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Drew-Brees-2014-Score-2001-Rookie-Insert-SP-3/203257055841?hash=item2f53108a61:g:F8sAAOSw2HxgDHoT
"New ListingNew Orleans Saints (56) Card Lot - Drew Brees, Alvin Kamara, Michael Thomas",6.99,"Sold  Feb 21, 2021",https://www.ebay.com/itm/New-Orleans-Saints-56-Card-Lot-Drew-Brees-Alvin-Kamara-Michael-Thomas/284193112856?hash=item422b3ac318:g:X-sAAOSwK2xgMtzg
2001 UD Top Tier Rookie Drew Brees 536/1500 RC🔥 HOF,47.56,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-UD-Top-Tier-Rookie-Drew-Brees-536-1500-RC-HOF/313422033178?hash=item48f968b11a:g:D24AAOSw1VFgLDLY
NEW ORLEANS SAINTS 2020 NFL Prizm Cello Box 1x Box Live Break,5.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/NEW-ORLEANS-SAINTS-2020-NFL-Prizm-Cello-Box-1x-Box-Live-Break/363291752694?hash=item5495e038f6:g:ZyAAAOSwHYBgJ3hu
2011 Topps Prime Auto Rookie Relic Level 6 Cam Newton #42/199 BGS Mint 9,59.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2011-Topps-Prime-Auto-Rookie-Relic-Level-6-Cam-Newton-42-199-BGS-Mint-9/294009980789?hash=item44745c4775:g:xBIAAOSwKqJgJakf
2001 Absolute Drew Brees Rookie Premiere Materials #470/850 BGS 8.5 ,71.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-Absolute-Drew-Brees-Rookie-Premiere-Materials-470-850-BGS-8-5/174637996230?hash=item28a93c58c6:g:mNQAAOSwU39gKVX8
2001 Rookies and Stars Draft Class Drew Brees Rookie Rc #302,23.74,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-Rookies-and-Stars-Draft-Class-Drew-Brees-Rookie-Rc-302/174638417918?hash=item28a942c7fe:g:wiMAAOSwXBxgKbXD
2001 Upper Deck MVP Drew Brees Rookie Rc #287 B,21.0,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-Upper-Deck-MVP-Drew-Brees-Rookie-Rc-287-B/174638424788?hash=item28a942e2d4:g:oaYAAOSw3PlgKbkd
2001 Topps Drew Brees Rookie Rc #328,102.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-Topps-Drew-Brees-Rookie-Rc-328/174638425866?hash=item28a942e70a:g:geUAAOSwCuBgKbmf
2001 UD Top Tier Drew Brees Rookie RC 226 BGS Graded 9 MINT Saints GOAT HOF,127.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/2001-UD-Top-Tier-Drew-Brees-Rookie-RC-226-BGS-Graded-9-MINT-Saints-GOAT-HOF/265049802952?hash=item3db63308c8:g:vOkAAOSwh8lgJa8a
New Orleans Saints 5 BOX Football Mixer Case Break 20 Contenders Draft & Helmet,10.5,"Sold  Feb 21, 2021",https://www.ebay.com/itm/New-Orleans-Saints-5-BOX-Football-Mixer-Case-Break-20-Contenders-Draft-Helmet/265056500801?hash=item3db6993c41:g:pEgAAOSw691gLDX7
Drew Brees 2001 Press Pass Rookie RC Lot (2),8.27,"Sold  Feb 21, 2021",https://www.ebay.com/itm/Drew-Brees-2001-Press-Pass-Rookie-RC-Lot-2/154331906496?hash=item23eee601c0:g:usoAAOSwQdhgKb3H
